,post_code,post_code_suffix
7585,98136,1227
7586,98136,1224
7587,98136,1211
7588,98136,1106
7589,98136,1107
7590,98136,1407
7591,98136,1629
7592,98136,1606
7593,98136,1609
7594,98136,1440
7595,98136,1442
7596,98136,1447
7597,98136,1447
7598,98136,1413
7599,98136,1706
7600,United States,98136
7601,98136,1705
7602,98136,1771
7603,98126,2524
7604,98166,3133
7605,98166,3167
7606,98166,3243
7607,98032,5649
7608,98166,1602
7609,98166,1718
7610,98166,1721
7611,98166,1643
7612,98146,2526
7613,98146,2573
7614,98116,3228
7615,98133,6625
7616,98133,6625
7617,98133,6614
7618,98133,6622
7619,98133,6620
7620,98178,4409
7621,98144,3027
7622,98125,3429
7623,98166,3209
7624,98177,3025
7625,98003,4220
7626,98003,4216
7627,98198,3364
7628,98198,3372
7629,98198,2624
7630,98198,2619
7631,98198,3538
7632,98178,4337
7633,98178,4306
7634,98178,4344
7635,98178,4344
7636,98001,3722
7637,98034,5059
7638,98034,5059
7639,98034,5029
7640,98001,2931
7641,98001,2911
7642,98030,7895
7643,98030,8419
7644,98030,7800
7645,98038,3348
7646,98058,0418
7647,98031,2298
7648,98005,1461
7649,98077,5614
7650,98077,5618
7651,98077,5601
7652,98077,5602
7653,98077,7699
7654,98077,5621
7655,98077,5637
7656,98077,5633
7657,98058,9617
7658,98058,9613
7659,98059,3940
7660,98034,5061
7661,98022,2717
7662,98116,3622
7663,98074,4206
7664,98074,4218
7665,98074,4218
7666,98074,4203
7667,98034,7001
7668,98034,7019
7669,98034,7020
7670,98155,2734
7671,98155,2734
7672,98126,2808
7673,98052,4667
7674,98052,4662
7675,98052,1253
7676,98007,7814
7677,98155,5630
7678,98155,6725
7679,98155,6726
7680,98155,5417
7681,98155,6712
7682,98155,5436
7683,98155,5604
7684,98155,5439
7685,98155,5424
7686,98117,5332
7687,98092,6411
7688,98092,6409
7689,98092,6438
7690,United States,98008
7691,98008,2301
7692,98008,2207
7693,98008,2303
7694,98008,2345
7695,98042,5000
7696,98042,6185
7697,98042,6180
7698,98042,6182
7699,98042,6184
7700,98042,6177
7701,98042,6182
7702,98042,3519
7703,98042,3506
7704,98133,4154
7705,98133,6708
7706,98133,4238
7707,98146,2400
7708,98146,2435
7709,98146,2551
7710,98146,3015
7711,98146,3020
7712,98146,3002
7713,98146,2424
7714,98146,2423
7715,98146,2444
7716,98040,3733
7717,98177,3727
7718,United States,98177
7719,98177,3749
7720,98045,8276
7721,98045,8278
7722,98045,8290
7723,98045,9116
7724,98045,9116
7725,98045,9116
7726,98045,9116
7727,98045,9116
7728,98045,9114
7729,98045,8104
7730,98056,2465
7731,98056,2411
7732,98056,2468
7733,98056,2467
7734,98056,3365
7735,98022,9205
7736,98002,8782
7737,98002,8776
7738,United States,98045
7739,98045,8929
7740,98045,9434
7741,98045,8931
7742,98045,9435
7743,98045,9436
7744,98034,5272
7745,98058,0274
7746,98058,0202
7747,98065,9630
7748,United States,98065
7749,98178,2966
7750,98006,6542
7751,98006,6508
7752,98178,4715
7753,98002,6337
7754,98059,8841
7755,98198,6630
7756,98005,4008
7757,98005,4016
7758,98005,4022
7759,98005,4017
7760,98005,4019
7761,98178,3039
7762,98178,3040
7763,98178,4421
7764,98178,3727
7765,98178,3728
7766,98178,4125
7767,98117,3247
7768,98177,3427
7769,98022,2523
7770,98116,2711
7771,98116,2730
7772,98030,6358
7773,98030,6358
7774,98106,1828
7775,98106,1814
7776,98106,1834
7777,98103,6931
7778,98057,2417
7779,98057,2418
7780,98042,6834
7781,98042,6834
7782,98042,6837
7783,98042,5904
7784,98188,5313
7785,98188,5357
7786,United States,98065
7787,United States,98065
7788,98065,9178
7789,United States,98065
7790,United States,98065
7791,98065,9758
7792,98065,9755
7793,98065,9774
7794,98065,9784
7795,98065,9799
7796,98065,9796
7797,98065,9796
7798,98065,9721
7799,98065,9772
7800,98065,9772
7801,98065,9791
7802,98065,9714
7803,98065,9794
7804,98065,9794
7805,98065,9792
7806,98065,9790
7807,98065,9733
7808,98065,9733
7809,98065,9740
7810,98065,9732
7811,98065,9732
7812,98065,9735
7813,United States,98065
7814,98065,9371
7815,98065,9399
7816,98065,6302
7817,98065,9368
7818,98065,9369
7819,98065,9370
7820,98065,6301
7821,98065,9751
7822,98006,2228
7823,98006,2242
7824,98006,2215
7825,98006,2205
7826,98006,2267
7827,98006,2211
7828,98006,2212
7829,98006,2339
7830,98006,2347
7831,98006,3062
7832,98006,2127
7833,98006,2130
7834,98006,2130
7835,98006,3030
7836,98006,3025
7837,98006,3023
7838,98006,3017
7839,98006,3019
7840,98006,3002
7841,98006,2244
7842,98006,3047
7843,98006,3406
7844,98006,3404
7845,98006,3449
7846,98006,3419
7847,98006,3423
7848,98006,2309
7849,98006,2312
7850,98006,2319
7851,98006,2324
7852,98006,2323
7853,98006,2345
7854,98006,2252
7855,98006,2401
7856,98006,2425
7857,98006,2480
7858,98006,2477
7859,98006,2476
7860,98108,3004
7861,98118,2203
7862,98108,3064
7863,98108,3146
7864,98108,3128
7865,98108,3943
7866,98108,3917
7867,98108,3157
7868,98108,3115
7869,98108,3125
7870,98108,3619
7871,98108,3619
7872,98117,6026
7873,98119,2255
7874,98119,2534
7875,98119,2542
7876,98119,2505
7877,98003,5313
7878,98003,5309
7879,98002,8817
7880,98178,4704
7881,98178,4342
7882,98027,8568
7883,98027,8572
7884,98045,8837
7885,98033,6655
7886,98033,7205
7887,98033,7205
7888,98108,4625
7889,98108,4542
7890,98108,4540
7891,98108,4627
7892,98108,4353
7893,98108,4345
7894,98108,4733
7895,98108,4733
7896,98108,4736
7897,98108,4736
7898,98108,4851
7899,98178,5066
7900,98198,9027
7901,98198,9031
7902,98198,9224
7903,98198,9222
7904,98198,9237
7905,98002,8217
7906,98146,2932
7907,98146,2931
7908,98146,2953
7909,98106,1225
7910,98106,1225
7911,98198,2868
7912,98198,2883
7913,98198,2883
7914,98198,2805
7915,98198,2808
7916,98198,2809
7917,98198,3201
7918,98198,3453
7919,98198,2538
7920,98198,3715
7921,98198,3715
7922,98198,3723
7923,98198,3701
7924,98198,3612
7925,98198,3611
7926,98198,3611
7927,United States,98198
7928,98198,3620
7929,98198,3237
7930,98056,1616
7931,98056,1616
7932,98106,2310
7933,98106,2316
7934,98106,2317
7935,98146,1614
7936,98116,3718
7937,98116,3723
7938,98034,1810
7939,98034,1853
7940,98034,1876
7941,98034,1815
7942,98034,1822
7943,98146,2356
7944,98116,3441
7945,98108,1644
7946,98115,7132
7947,98052,4703
7948,98052,4740
7949,98052,4707
7950,98052,4712
7951,98052,4767
7952,98052,4761
7953,98008,5613
7954,98008,5616
7955,98008,5615
7956,98008,5615
7957,98033,6923
7958,98007,6121
7959,98007,6146
7960,98007,6141
7961,98007,6819
7962,98007,6817
7963,98007,5853
7964,98007,6810
7965,98108,2332
7966,United States,98031
7967,98031,0547
7968,98031,0500
7969,98136,1003
7970,98136,1002
7971,United States,98136
7972,98116,4352
7973,98136,1045
7974,98136,1015
7975,United States,98116
7976,98136,1346
7977,98058,0624
7978,98058,0600
7979,98058,0305
7980,98058,0602
7981,98003,5212
7982,98003,5212
7983,98003,5212
7984,98042,4874
7985,98042,4826
7986,98122,5614
7987,98122,5735
7988,98003,5231
7989,98118,1130
7990,98118,1130
7991,98118,1112
7992,98118,1104
7993,98118,1104
7994,98118,1134
7995,United States,98118
7996,United States,98118
7997,98118,1319
7998,98118,1319
7999,98118,1321
8000,98118,1642
8001,98118,1642
8002,98118,1617
8003,98118,1643
8004,98118,1643
8005,98092,6524
8006,98144,5521
8007,98056,2097
8008,98056,8005
8009,98056,8004
8010,98003,4076
8011,United States,98072
8012,98072,5200
8013,98072,9659
8014,98034,9413
8015,98034,9401
8016,98023,6915
8017,98148,2129
8018,98148,2106
8019,98122,5047
8020,98122,5045
8021,98004,2463
8022,98119,2514
8023,98001,1123
8024,98001,2007
8025,98001,1065
8026,98001,1340
8027,98092,5946
8028,98042,3217
8029,98005,3138
8030,98005,3137
8031,98106,2165
8032,98106,2108
8033,98106,2132
8034,98106,2130
8035,98106,2103
8036,98106,2103
8037,98106,2153
8038,98106,2508
8039,98106,2553
8040,98106,2402
8041,98106,2415
8042,98106,2901
8043,98106,2901
8044,98146,1520
8045,98146,1516
8046,98115,7439
8047,98115,7443
8048,98115,7529
8049,98115,7431
8050,98115,7505
8051,98105,2222
8052,98115,4722
8053,98115,4702
8054,98115,4728
8055,98115,4738
8056,98115,4707
8057,98115,4812
8058,98115,4803
8059,98115,4803
8060,98115,4810
8061,98003,6430
8062,98155,6539
8063,98155,6535
8064,98034,5843
8065,98003,4237
8066,98003,4246
8067,98003,5004
8068,98003,4226
8069,98106,1713
8070,98126,3560
8071,98103,6323
8072,98107,3420
8073,98107,3417
8074,98107,3406
8075,98107,3501
8076,98107,3405
8077,98107,4301
8078,98107,3414
8079,98126,2356
8080,98126,2372
8081,98354,8631
8082,98354,8630
8083,98155,3002
8084,98001,2649
8085,98001,3715
8086,98001,3712
8087,98001,3713
8088,98022,3128
8089,98022,3109
8090,98022,3125
8091,98052,6024
8092,United States,98116
8093,98116,2427
8094,98056,3845
8095,98056,3845
8096,98030,7942
8097,98008,5016
8098,98168,2272
8099,98168,2244
8100,United States,98168
8101,98168,2240
8102,98177,2639
8103,98177,2638
8104,98103,4113
8105,98115,2206
8106,98115,2228
8107,98031,2625
8108,98022,2727
8109,98023,3313
8110,98023,3324
8111,98023,3324
8112,United States,98072
8113,98072,5785
8114,98030,6241
8115,98030,6251
8116,98059,4161
8117,98031,4010
8118,98031,2099
8119,98031,4020
8120,98031,4022
8121,United States,98024
8122,United States,98045
8123,98045,9424
8124,United States,98045
8125,98008,5906
8126,98056,2794
8127,98052,4183
8128,98052,4661
8129,98052,4012
8130,98052,4011
8131,United States,98053
8132,98040,4103
8133,98178,2216
8134,98178,2534
8135,98178,2602
8136,98178,2547
8137,98188,5349
8138,98056,3704
8139,98056,3809
8140,98074,4438
8141,98074,4438
8142,98022,8358
8143,98022,8359
8144,98031,3939
8145,98031,3939
8146,98031,3936
8147,98029,7598
8148,98029,6578
8149,98029,7588
8150,98029,7588
8151,98029,7588
8152,98029,6313
8153,98029,6304
8154,98029,6304
8155,98074,5413
8156,98074,5429
8157,98074,5411
8158,98074,5430
8159,98074,5423
8160,98074,5423
8161,98074,5449
8162,98074,5450
8163,98074,5469
8164,98074,4437
8165,98074,3538
8166,98074,4456
8167,98074,3541
8168,98074,3544
8169,98022,8438
8170,98092,5308
8171,98092,5310
8172,98031,9600
8173,98031,9688
8174,98027,8657
8175,98059,4120
8176,98059,4142
8177,98059,4147
8178,98059,4244
8179,98059,4242
8180,98059,4237
8181,98059,4100
8182,98059,4280
8183,98029,6552
8184,98040,5800
8185,98006,5111
8186,98006,5111
8187,98006,5350
8188,98006,5109
8189,98006,5124
8190,98006,5121
8191,98006,5345
8192,98117,4715
8193,98122,6303
8194,98004,1846
8195,98004,1836
8196,98004,1816
8197,98004,2113
8198,98004,2622
8199,98052,5139
8200,98052,5157
8201,98052,5107
8202,98052,5140
8203,98030,8867
8204,98030,8867
8205,98030,8895
8206,98030,8899
8207,98030,8899
8208,98030,8864
8209,98022,2272
8210,98042,8350
8211,98042,8339
8212,98042,8362
8213,98042,5814
8214,98057,5136
8215,98166,3160
8216,98011,2437
8217,98146,1168
8218,98031,2368
8219,98033,4465
8220,98075,9409
8221,98075,9409
8222,98075,9423
8223,98075,9433
8224,98052,5719
8225,98052,5721
8226,United States,98118
8227,98118,5228
8228,98146,3400
8229,98188,2786
8230,United States,98144
8231,98144,4808
8232,98118,2735
8233,98118,2750
8234,98118,2886
8235,98118,2886
8236,98118,2854
8237,98146,1074
8238,98075,9444
8239,98118,1105
8240,98118,1110
8241,98144,7205
8242,98144,7201
8243,98052,2164
8244,98052,2164
8245,98052,2175
8246,98052,1225
8247,98053,8156
8248,98126,3214
8249,98126,3302
8250,98126,3302
8251,98126,3341
8252,98126,3337
8253,98126,3335
8254,98126,3329
8255,98126,3322
8256,98126,3331
8257,98126,3324
8258,98126,3318
8259,98126,3308
8260,98028,3133
8261,98028,3132
8262,98188,3249
8263,98188,3282
8264,98188,3249
8265,98188,3259
8266,98011,2243
8267,98052,2427
8268,98199,3316
8269,98155,1750
8270,98103,7161
8271,98103,7115
8272,98117,4662
8273,98117,4610
8274,98027,8494
8275,98027,8485
8276,98117,2422
8277,98155,5720
8278,98155,5720
8279,98034,9440
8280,98034,5276
8281,98034,5220
8282,98034,5255
8283,98034,9416
8284,98004,6341
8285,98004,6348
8286,98004,6306
8287,98116,4403
8288,98116,4403
8289,98116,4405
8290,98116,4306
8291,98116,4306
8292,98126,3554
8293,98146,1990
8294,98146,1374
8295,98146,1334
8296,98008,3105
8297,98053,8663
8298,98056,2789
8299,98056,2789
8300,98115,7137
8301,98001,2835
8302,98001,2845
8303,98001,1501
8304,98001,2834
8305,98014,8708
8306,98014,8704
8307,98014,8712
8308,98014,8719
8309,98014,8718
8310,98144,6408
8311,98055,4217
8312,98055,4216
8313,98116,2901
8314,98005,2611
8315,98042,5059
8316,98052,4025
8317,98052,9410
8318,98052,9423
8319,98052,9410
8320,98052,9406
8321,98074,3937
8322,98074,3937
8323,98074,7036
8324,98074,6832
8325,98008,3205
8326,98008,3111
8327,98008,3437
8328,98008,3236
8329,98008,3236
8330,98008,3416
8331,98008,3440
8332,98052,6028
8333,98008,3323
8334,98008,3322
8335,98008,3322
8336,98008,3305
8337,98052,6068
8338,98052,6015
8339,98052,6016
8340,98008,3308
8341,98008,3309
8342,98008,3311
8343,98133,4209
8344,98040,5135
8345,98034,1717
8346,98034,1738
8347,98034,1719
8348,98077,8206
8349,98040,5752
8350,98040,5806
8351,98040,5807
8352,98040,5700
8353,United States,98040
8354,98038,8432
8355,98019,8198
8356,United States,98019
8357,98019,8533
8358,98019,8526
8359,98028,4222
8360,98045,8126
8361,98030,6518
8362,98023,7722
8363,98002,6641
8364,98115,2534
8365,98107,4910
8366,98103,7026
8367,98003,5330
8368,United States,98038
8369,98022,4047
8370,98092,2220
8371,98092,2225
8372,98177,2022
8373,98116,4308
8374,98116,4308
8375,98105,2533
8376,98105,2510
8377,98074,3629
8378,98074,3631
8379,98074,3634
8380,98074,3636
8381,98074,3633
8382,98074,3646
8383,98074,3647
8384,98055,5903
8385,United States,98106
8386,98198,7631
8387,98198,7631
8388,98198,7645
8389,98198,5752
8390,98075,9110
8391,98075,9158
8392,98075,9173
8393,98075,9165
8394,98075,9165
8395,98075,9109
8396,98052,5825
8397,98052,5825
8398,98074,3901
8399,98058,3848
8400,98058,4625
8401,98058,4627
8402,98058,3816
8403,98058,3827
8404,98058,3807
8405,98058,4701
8406,98058,4749
8407,United States,98058
8408,98125,7816
8409,98042,6153
8410,98042,6140
8411,98042,6152
8412,98042,5057
8413,98042,5070
8414,98042,5071
8415,98042,5087
8416,98042,5091
8417,98042,5093
8418,98042,5093
8419,98027,9720
8420,United States,98288
8421,United States,98288
8422,98075,9491
8423,98027,4521
8424,98042,8462
8425,98040,5040
8426,98042,5062
8427,98042,5062
8428,98042,5053
8429,98042,5038
8430,98042,5038
8431,98042,5037
8432,98042,5037
8433,98042,5037
8434,98042,5037
8435,98042,5037
8436,98042,5037
8437,98042,8469
8438,98042,8473
8439,98042,8468
8440,98042,8467
8441,98042,8467
8442,98042,8471
8443,98042,8473
8444,98042,5036
8445,98042,5056
8446,98042,5012
8447,98042,5039
8448,98042,5039
8449,98042,5016
8450,98042,5045
8451,98042,5046
8452,98042,5046
8453,98042,5046
8454,98042,8403
8455,98042,8403
8456,98042,8443
8457,98042,8445
8458,98074,4336
8459,98074,4332
8460,98074,4335
8461,98074,4319
8462,98074,4321
8463,98074,9331
8464,98074,9347
8465,98074,9353
8466,98074,9361
8467,98074,9361
8468,98074,6105
8469,98040,4944
8470,98040,4937
8471,98074,4354
8472,98074,4351
8473,98074,4353
8474,98074,4352
8475,98074,4351
8476,98074,4349
8477,98074,4359
8478,98034,5130
8479,98034,5138
8480,98034,5168
8481,98034,5149
8482,98074,6917
8483,98075,7127
8484,98031,1592
8485,98014,7604
8486,United States,98014
8487,United States,98014
8488,United States,98014
8489,98014,7618
8490,98014,7618
8491,98022,2424
8492,98034,3942
8493,98198,6777
8494,98033,4540
8495,98029,5799
8496,98029,5755
8497,98029,5770
8498,98029,5799
8499,98155,4032
8500,98155,2408
8501,98155,2413
8502,98155,2438
8503,98074,3625
8504,98074,3621
8505,98074,3621
8506,98033,4614
8507,98033,4614
8508,98033,4612
8509,98033,4640
8510,98155,6838
8511,98115,2628
8512,98118,3724
8513,98075,7929
8514,98075,7929
8515,98075,7940
8516,98075,7941
8517,98075,7941
8518,98075,7940
8519,98075,7908
8520,98075,7972
8521,98075,7971
8522,98075,7959
8523,United States,98075
8524,98075,7939
8525,98075,7952
8526,98075,7951
8527,98075,7928
8528,98075,7977
8529,98075,7974
8530,98075,7983
8531,United States,98075
8532,98075,7981
8533,98002,6718
8534,98002,5520
8535,98002,5519
8536,98002,5608
8537,98002,5516
8538,98002,5524
8539,98002,5621
8540,United States,98030
8541,98030,7186
8542,98126,2224
8543,98126,2225
8544,98126,3832
8545,98112,3039
8546,98112,3043
8547,98105,3518
8548,98028,4336
8549,98028,4338
8550,98028,4334
8551,98028,4317
8552,98028,4331
8553,98028,4332
8554,98028,4332
8555,98112,2917
8556,98112,2916
8557,98112,2916
8558,98112,2926
8559,98112,2926
8560,98112,2931
8561,98112,3049
8562,98155,2129
8563,98031,3655
8564,98031,3614
8565,98023,2506
8566,98023,2211
8567,98023,2521
8568,98023,2268
8569,98023,2257
8570,98023,2257
8571,98023,2275
8572,98023,2525
8573,98023,2544
8574,98023,2526
8575,98023,2647
8576,98023,2658
8577,98023,2614
8578,98023,2611
8579,98023,2419
8580,98023,2154
8581,98023,2110
8582,98023,2134
8583,98023,4017
8584,98023,2119
8585,98023,2132
8586,98023,2150
8587,98023,2427
8588,98023,2411
8589,98023,2495
8590,98023,2657
8591,98023,2641
8592,98023,2621
8593,98023,2659
8594,98023,2615
8595,98023,2636
8596,98023,2646
8597,98023,2640
8598,98023,2641
8599,98023,1903
8600,98023,1918
8601,98040,5336
8602,98040,5310
8603,United States,98288
8604,United States,98288
8605,98188,4569
8606,98031,2552
8607,98031,2421
8608,98031,2424
8609,98056,3972
8610,98112,2256
8611,98053,7518
8612,98053,7616
8613,98053,2352
8614,United States,98053
8615,98053,2336
8616,98105,3016
8617,98105,3017
8618,98105,3021
8619,98115,7404
8620,98105,4841
8621,98105,4842
8622,98105,4819
8623,98105,4834
8624,98105,4817
8625,98105,2312
8626,98105,2212
8627,98125,5802
8628,98125,5840
8629,98125,5756
8630,98125,5638
8631,98125,5752
8632,98125,5924
8633,98125,5954
8634,98125,5951
8635,98125,5835
8636,98125,5726
8637,98125,5619
8638,98105,3412
8639,98105,3408
8640,98115,6920
8641,98115,6903
8642,98115,6808
8643,98115,6806
8644,98115,6902
8645,98105,5544
8646,98105,2303
8647,98105,2311
8648,98105,2305
8649,98028,8712
8650,98028,8707
8651,98028,8719
8652,98028,8901
8653,98028,3454
8654,98034,5511
8655,98034,5515
8656,98034,5503
8657,98034,5503
8658,98034,5514
8659,98034,5506
8660,98034,5523
8661,98034,5523
8662,98072,5759
8663,98072,5766
8664,98118,3021
8665,98118,2917
8666,98075,6818
8667,98045,9063
8668,98045,9046
8669,98118,3015
8670,98007,6216
8671,98136,2034
8672,98133,5238
8673,98133,5238
8674,98188,8614
8675,98006,8907
8676,98144,3522
8677,98198,8328
8678,98011,1634
8679,98011,1635
8680,98001,8534
8681,98001,8515
8682,98001,8507
8683,98001,8530
8684,98031,3123
8685,98052,2538
8686,98052,2536
8687,98058,6333
8688,98058,6338
8689,98002,5882
8690,98155,2753
8691,98188,3006
8692,98092,6226
8693,98188,3210
8694,98146,2404
8695,98146,2404
8696,98052,3135
8697,98052,3138
8698,98052,3169
8699,98055,4275
8700,United States,98004
8701,98004,1950
8702,United States,98052
8703,98109,3216
8704,98070,3207
8705,98070,3030
8706,98070,3081
8707,98070,3070
8708,98070,3010
8709,98070,3211
8710,98070,3233
8711,98070,3016
8712,98070,3103
8713,98070,3127
8714,98070,3117
8715,98002,6900
8716,98040,4639
8717,98031,2010
8718,98055,4356
8719,98055,5076
8720,98055,5035
8721,98055,5044
8722,98055,5027
8723,98055,5043
8724,98055,5043
8725,98055,5014
8726,98055,5024
8727,98125,7652
8728,98125,6518
8729,98125,6416
8730,98125,6505
8731,98125,6564
8732,98125,6527
8733,98125,6551
8734,98125,6676
8735,98125,6745
8736,98125,6744
8737,98125,6741
8738,98004,3306
8739,98004,3300
8740,98133,8616
8741,98133,8617
8742,98177,4839
8743,98003,4302
8744,98003,4304
8745,98003,4310
8746,98115,7739
8747,United States,98115
8748,98115,7746
8749,98115,7834
8750,98115,7833
8751,98115,7745
8752,98115,6202
8753,98115,6247
8754,98106,1528
8755,98023,2761
8756,98034,5527
8757,98029,5703
8758,98029,5709
8759,98029,5707
8760,98023,2884
8761,98023,2541
8762,98023,2541
8763,98023,2539
8764,98023,2878
8765,98023,2878
8766,98023,2823
8767,98023,2710
8768,98023,2891
8769,98072,5791
8770,98146,1518
8771,98023,3030
8772,98056,3812
8773,98028,4421
8774,98118,2916
8775,98042,8109
8776,98042,8109
8777,98042,8101
8778,98055,6411
8779,98055,8424
8780,98058,6012
8781,98031,0510
8782,98031,0543
8783,98168,1641
8784,98001,3823
8785,98001,3823
8786,98001,3862
8787,98074,3630
8788,98074,3453
8789,98074,3453
8790,98074,3453
8791,98074,3455
